time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2010-07-16 09:30:00-04:00,DiversifiedLeverage,237a7e9c66174d28920f34be337efc99,DIG,buy,market,new,1,gtc,0.0,1,stock,,,
2010-07-16 09:30:00-04:00,DiversifiedLeverage,d9efc8aef5294f65874b33cff66314f3,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,0.4605729877948761,1236.0,2.8463410645723344
2010-07-16 09:30:00-04:00,DiversifiedLeverage,4156c1fa219d4e4c8e907d5baf226056,UPRO,sell,market,fill,1,gtc,0.0,1,stock,1.866528034210205,87.0,0.8119396948814392
2010-07-16 09:30:00-04:00,DiversifiedLeverage,3ac846da939c4e969607590acf057956,UDOW,sell,market,fill,1,gtc,0.0,1,stock,3.507499933242798,12.0,0.21044999599456787
2010-07-16 09:30:00-04:00,DiversifiedLeverage,753ed92368584db28b2f99e9536d99e9,TMF,buy,market,fill,1,gtc,0.0,1,stock,109.1500015258789,1.0,0.5457500076293945
2010-07-16 09:30:00-04:00,DiversifiedLeverage,0d630e51dec34dd0aff24f4f6aa41e5b,UGL,buy,market,fill,1,gtc,0.0,1,stock,51.25,10.0,2.5625
2010-07-16 09:30:00-04:00,DiversifiedLeverage,237a7e9c66174d28920f34be337efc99,DIG,buy,market,fill,1,gtc,0.0,1,stock,35.0,6.0,1.05
2010-07-22 09:30:00-04:00,DiversifiedLeverage,b1a86faece4449ccb23b003e9f941eb1,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2010-07-22 09:30:00-04:00,DiversifiedLeverage,bc2a0234a4fb4c9cba51ce68b8164625,UPRO,buy,market,new,1,gtc,0.0,1,stock,,,
2010-07-22 09:30:00-04:00,DiversifiedLeverage,ff902b4027e741499c978ec43c1d96fb,UDOW,buy,market,new,1,gtc,0.0,1,stock,,,
2010-07-22 09:30:00-04:00,DiversifiedLeverage,1f0ba83e4a994e74b0215081c89e2186,TMF,sell,market,new,1,gtc,0.0,1,stock,,,
2010-07-22 09:30:00-04:00,DiversifiedLeverage,830018fb11db464e895d12f905fa107d,UGL,buy,market,new,1,gtc,0.0,1,stock,,,
2010-07-22 09:30:00-04:00,DiversifiedLeverage,84e37fb2191f47f293f63089b0f2c1de,DIG,sell,market,new,1,gtc,0.0,1,stock,,,
2010-07-22 09:30:00-04:00,DiversifiedLeverage,b1a86faece4449ccb23b003e9f941eb1,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,0.4518750011920929,714.0,1.6131937542557717
2010-07-22 09:30:00-04:00,DiversifiedLeverage,bc2a0234a4fb4c9cba51ce68b8164625,UPRO,buy,market,fill,1,gtc,0.0,1,stock,1.824444055557251,218.0,1.9886440205574036
2010-07-22 09:30:00-04:00,DiversifiedLeverage,ff902b4027e741499c978ec43c1d96fb,UDOW,buy,market,fill,1,gtc,0.0,1,stock,3.4237499237060547,62.0,1.061362476348877
2010-07-22 09:30:00-04:00,DiversifiedLeverage,1f0ba83e4a994e74b0215081c89e2186,TMF,sell,market,fill,1,gtc,0.0,1,stock,112.94999694824219,9.0,5.082749862670899
2010-07-22 09:30:00-04:00,DiversifiedLeverage,830018fb11db464e895d12f905fa107d,UGL,buy,market,fill,1,gtc,0.0,1,stock,50.52000045776367,2.0,0.5052000045776367
