datetime,portfolio_value,cash,return
2023-03-07 09:30:00-05:00,105213.00476074219,63.80126953125,-0.0015543586246773433
2023-03-08 09:30:00-05:00,103645.205078125,63.80126953125,-0.01490119673116852
2023-03-09 09:30:00-05:00,103996.19873046875,63.80126953125,0.0033864919470145693
2023-03-10 09:30:00-05:00,101721.19873046875,63.80126953125,-0.021875799575099997
2023-03-11 09:30:00-05:00,101721.19873046875,63.80126953125,0.0
2023-03-13 09:30:00-04:00,101593.80126953125,63.80126953125,-0.0012524180065461854
2023-03-14 09:30:00-04:00,100395.205078125,63.80126953125,-0.011797926413111948
2023-03-15 09:30:00-04:00,100637.00317382812,63.80126953125,0.002408462590568483
2023-03-16 09:30:00-04:00,102301.00158691406,63.80126953125,0.016534657835664657
2023-03-17 09:30:00-04:00,102301.00158691406,63.80126953125,0.0
2023-03-18 09:30:00-04:00,102301.00158691406,63.80126953125,0.0
2023-03-20 09:30:00-04:00,103346.19873046875,63.80126953125,0.010216880845166365
2023-03-21 09:30:00-04:00,103733.60412597656,63.80126953125,0.0037486177553387456
2023-03-22 09:30:00-04:00,102787.20031738281,63.80126953125,-0.009123406215062357
2023-03-23 09:30:00-04:00,101942.20031738281,63.80126953125,-0.008220867942611898
2023-03-24 09:30:00-04:00,101942.20031738281,63.80126953125,0.0
2023-03-25 09:30:00-04:00,101942.20031738281,63.80126953125,0.0
2023-03-27 09:30:00-04:00,102963.99841308594,63.80126953125,0.010023308232723016
2023-03-28 09:30:00-04:00,104045.59936523438,63.80126953125,0.010504651808577847
2023-03-29 09:30:00-04:00,105127.20031738281,63.80126953125,0.010395451213190299
2023-03-30 09:30:00-04:00,105275.40222167969,63.80126953125,0.0014097389053397968
2023-03-31 09:30:00-04:00,105275.40222167969,63.80126953125,0.0
2023-04-01 09:30:00-04:00,105275.40222167969,63.80126953125,0.0
2023-04-03 09:30:00-04:00,107085.0,63.80126953125,0.017189179429681234
2023-04-04 09:30:00-04:00,106120.40222167969,63.80126953125,-0.00900777679712672
2023-04-05 09:30:00-04:00,105823.99841308594,63.80126953125,-0.0027930897583160474
2023-04-06 09:30:00-04:00,105823.99841308594,63.80126953125,0.0
2023-04-07 09:30:00-04:00,105823.99841308594,63.80126953125,0.0
2023-04-10 09:30:00-04:00,106731.40380859375,63.80126953125,0.00857466556844444
2023-04-11 09:30:00-04:00,107150.0,63.80126953125,0.003921959015520171
2023-04-12 09:30:00-04:00,106450.59936523438,63.80126953125,-0.006527304104205545
2023-04-13 09:30:00-04:00,107394.40063476562,63.80126953125,0.008866096341017649
2023-04-14 09:30:00-04:00,107394.40063476562,63.80126953125,0.0
2023-04-15 09:30:00-04:00,107394.40063476562,63.80126953125,0.0
2023-04-17 09:30:00-04:00,108114.59777832031,63.80126953125,0.00670609584203552
2023-04-18 09:30:00-04:00,107241.00158691406,63.80126953125,-0.00808027971576497
2023-04-19 09:30:00-04:00,106978.39904785156,63.80126953125,-0.002448713972982408
2023-04-20 09:30:00-04:00,107233.20190429688,63.80126953125,0.0023818159433413033
2023-04-21 09:30:00-04:00,107233.20190429688,63.80126953125,0.0
2023-04-22 09:30:00-04:00,107233.20190429688,63.80126953125,0.0
2023-04-24 09:30:00-04:00,106814.59777832031,63.80126953125,-0.0039036801899299256
2023-04-25 09:30:00-04:00,105811.00158691406,63.80126953125,-0.009395683851088243
2023-04-26 09:30:00-04:00,105883.80126953125,63.80126953125,0.0006880161942082186
2023-04-27 09:30:00-04:00,107051.19873046875,63.80126953125,0.011025269653531344
2023-04-28 09:30:00-04:00,107051.19873046875,63.80126953125,0.0
2023-04-29 09:30:00-04:00,107051.19873046875,63.80126953125,0.0
2023-05-01 09:30:00-04:00,107903.99841308594,63.80126953125,0.007966278684691241
2023-05-02 09:30:00-04:00,107017.3974609375,63.80126953125,-0.00821657181557156
2023-05-03 09:30:00-04:00,105865.59936523438,63.80126953125,-0.010762718240494906
2023-05-04 09:30:00-04:00,106380.40222167969,63.80126953125,0.004862796409145664
2023-05-05 09:30:00-04:00,106380.40222167969,63.80126953125,0.0
2023-05-06 09:30:00-04:00,106380.40222167969,63.80126953125,0.0
2023-05-08 09:30:00-04:00,106957.6025390625,63.80126953125,0.005425814391827766
2023-05-09 09:30:00-04:00,107672.6025390625,63.80126953125,0.006684891798494297
2023-05-10 09:30:00-04:00,107170.80444335938,63.80126953125,-0.004660406490324065
2023-05-11 09:30:00-04:00,107553.00476074219,63.80126953125,0.0035662727304133224
2023-05-12 09:30:00-04:00,107553.00476074219,63.80126953125,0.0
2023-05-13 09:30:00-04:00,107553.00476074219,63.80126953125,0.0
2023-05-15 09:30:00-04:00,107147.3974609375,63.80126953125,-0.0037712316890353703
2023-05-16 09:30:00-04:00,107274.80285644531,63.80126953125,0.0011890666364926528
2023-05-17 09:30:00-04:00,107937.79968261719,63.80126953125,0.006180359306360961
2023-05-18 09:30:00-04:00,109308.00476074219,63.80126953125,0.012694395125284919
2023-05-19 09:30:00-04:00,109308.00476074219,63.80126953125,0.0
2023-05-20 09:30:00-04:00,109308.00476074219,63.80126953125,0.0
2023-05-22 09:30:00-04:00,108504.59777832031,63.80126953125,-0.007349937309535592
2023-05-23 09:30:00-04:00,107293.00476074219,63.80126953125,-0.011166282741801092
2023-05-24 09:30:00-04:00,107896.19873046875,63.80126953125,0.005621931933695423
2023-05-25 09:30:00-04:00,108049.59777832031,63.80126953125,0.001421728009480372
2023-05-26 09:30:00-04:00,108049.59777832031,63.80126953125,0.0
2023-05-27 09:30:00-04:00,108049.59777832031,63.80126953125,0.0
2023-05-30 09:30:00-04:00,108816.60095214844,63.80126953125,0.00709862127762606
2023-05-31 09:30:00-04:00,108767.20031738281,63.80126953125,-0.0004539806824819248
